# time[s],voltage[V]
8.0376812435e+05,-6.8650191433e-01
8.2276812435e+05,-6.8650191433e-01
8.4176812435e+05,-6.8650191433e-01
8.5976812435e+05,-6.8650191433e-01
8.7876812435e+05,-6.8650191433e-01
8.9776812435e+05,-6.8650191433e-01
9.1576812435e+05,-6.8650191433e-01
9.3476812435e+05,-6.8650191433e-01
9.5376812435e+05,-6.8650191433e-01
9.7176812435e+05,-6.8650191433e-01
9.9076812435e+05,-6.8650191433e-01
1.0097681244e+06,-6.8650191433e-01
1.0277681244e+06,-6.8650191433e-01
