# time[s],voltage[V]
0.0000000000e+00,-4.9111858360e-04
6.8880707365e-11,-2.5075896516e-02
1.1892150958e-10,-4.2458688703e-02
1.7253382887e-10,-6.0647795165e-02
2.2997257188e-10,-7.9648793665e-02
2.9151083852e-10,-9.9462399993e-02
3.5744122039e-10,-1.2008379047e-01
4.2807719197e-10,-1.4150190036e-01
4.6526380948e-10,-1.5250438501e-01
5.4359530550e-10,-1.7508141672e-01
6.2751748477e-10,-1.9839551921e-01
6.7169868468e-10,-2.1031730320e-01
7.6476387095e-10,-2.3466196440e-01
8.1375844706e-10,-2.4707167979e-01
9.1696273668e-10,-2.7232825636e-01
9.7129508828e-10,-2.8515812677e-01
1.0857430986e-09,-3.1117359032e-01
1.1459947563e-09,-3.2433819914e-01
1.2083595035e-09,-3.3759228537e-01
1.3397272986e-09,-3.6431958072e-01
1.4088864514e-09,-3.7776650768e-01
1.5545662756e-09,-4.0475650375e-01
1.6312600589e-09,-4.1826961751e-01
1.7106435745e-09,-4.3177391359e-01
1.8778604377e-09,-4.5869035732e-01
1.9658924899e-09,-4.7206856178e-01
2.1513270039e-09,-4.9857736057e-01
2.2489498184e-09,-5.1167209853e-01
2.3499963683e-09,-5.2463619518e-01
2.5628451822e-09,-5.5009945459e-01
2.6749003752e-09,-5.6256224007e-01
2.9109382698e-09,-5.8686052967e-01
3.0352014562e-09,-5.9866114540e-01
3.2969547951e-09,-6.2148168915e-01
3.5773900191e-09,-6.4315734349e-01
3.8778404935e-09,-6.6357500641e-01
4.0360139654e-09,-6.7328109959e-01
4.5446032724e-09,-7.0026803446e-01
4.9140857864e-09,-7.1640973481e-01
5.3099390427e-09,-7.3103058101e-01
5.9573177138e-09,-7.5010077593e-01
6.9315066066e-09,-7.7034385361e-01
8.3542034360e-09,-7.8809655280e-01
1.1622931729e-08,-8.0407026150e-01
1.9224218421e-08,-8.0932367649e-01
3.1540211508e-08,-8.0960816701e-01
4.9728990892e-08,-8.0965169897e-01
8.0965602508e-08,-8.0971955641e-01
1.3157675668e-07,-8.0982314175e-01
2.1357953466e-07,-8.0997725388e-01
3.4644462547e-07,-8.1019975522e-01
5.6171943435e-07,-8.1051276725e-01
8.7964637519e-07,-8.1091375652e-01
1.4256401532e-06,-8.1152291956e-01
2.3102871700e-06,-8.1242575217e-01
3.7436374676e-06,-8.1380172109e-01
6.0660248568e-06,-8.1591772959e-01
9.8288755674e-06,-8.1915849797e-01
1.5386012612e-05,-8.2363537852e-01
2.4929595934e-05,-8.3065582644e-01
4.0392597262e-05,-8.4060367282e-01
6.5446542096e-05,-8.5376357360e-01
1.0604022365e-04,-8.6925888497e-01
1.6599068911e-04,-8.8337348251e-01
2.6894698794e-04,-8.9502641267e-01
4.3576204387e-04,-9.0190210820e-01
7.0604432091e-04,-9.0563984303e-01
1.1439694763e-03,-9.0797467241e-01
1.8535181888e-03,-9.0979053115e-01
2.9014097313e-03,-9.1136391752e-01
4.7010126864e-03,-9.1310319951e-01
7.6168213452e-03,-9.1498211361e-01
1.2341163517e-02,-9.1706143386e-01
1.9995784095e-02,-9.1937427890e-01
3.2398191469e-02,-9.2191825115e-01
5.0714591125e-02,-9.2444407165e-01
8.2170372198e-02,-9.2724644999e-01
1.3313663593e-01,-9.3000984678e-01
2.1571478054e-01,-9.3262792793e-01
3.4951210978e-01,-9.3505182811e-01
5.6629737900e-01,-9.3728997501e-01
8.8645503154e-01,-9.3924180512e-01
1.4362797360e+00,-9.4127126112e-01
