# partialI(time[s],x[cm]) [A/cm2]
nan,0.0000000000e+00,0.0000000000e+00,5.2801910246e-09,1.0560382049e-08,1.5840573074e-08,2.1120764098e-08,2.6400955123e-08,3.1681146148e-08,3.6961337172e-08,4.2241528197e-08,4.7521719221e-08,5.2801910246e-08,5.8082101271e-08,6.3362292295e-08,6.8642483320e-08,7.3922674344e-08,7.9202865369e-08,8.4483056393e-08,8.9763247418e-08,9.5043438443e-08,1.0032362947e-07,1.0560382049e-07,1.1088373798e-07,1.1900085878e-07,1.3147977539e-07,1.5066433155e-07,1.8015785302e-07,2.2549993973e-07,2.9520693720e-07,4.0237151321e-07,5.6712177885e-07,8.2040183687e-07,1.2097838360e-06,1.8084031762e-06,2.7286951141e-06,4.1435128353e-06,6.3185934831e-06,9.6624700500e-06,1.4803203800e-05,2.2706349432e-05,3.4856309716e-05,5.3535142395e-05,8.2251186075e-05,1.2639801146e-04,1.9426746497e-04,2.9860707896e-04,4.5901436803e-04,7.0561771841e-04,1.0847352309e-03,1.6675743855e-03,2.5636065366e-03,3.9411282924e-03,6.0588717076e-03,7.4363934634e-03,8.3324256145e-03,8.9152647691e-03,9.2943822816e-03,9.5409856320e-03,9.7013929210e-03,9.8057325350e-03,9.8736019885e-03,9.9177488139e-03,9.9464648576e-03,9.9651436903e-03,9.9772936506e-03,9.9851967962e-03,9.9903375300e-03,9.9936814065e-03,9.9958564872e-03,9.9972713049e-03,9.9981915968e-03,9.9987902162e-03,9.9991795982e-03,9.9994328782e-03,9.9995976285e-03,9.9997047931e-03,9.9997745001e-03,9.9998198421e-03,9.9998493357e-03,9.9998685202e-03,9.9998809991e-03,9.9998891163e-03,9.9998943962e-03,9.9998996764e-03,9.9999049566e-03,9.9999102368e-03,9.9999155169e-03,9.9999207971e-03,9.9999260773e-03,9.9999313575e-03,9.9999366377e-03,9.9999419179e-03,9.9999471981e-03,9.9999524783e-03,9.9999577585e-03,9.9999630387e-03,9.9999683189e-03,9.9999735990e-03,9.9999788792e-03,9.9999841594e-03,9.9999894396e-03,9.9999947198e-03,1.0000000000e-02,1.0000000000e-02
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9047921012e-11,6.7491683688e-09,6.7491683688e-09,1.4070010588e-03,2.1566979734e-03,2.4742074876e-03,2.5924272689e-03,2.6329766209e-03,2.6461174919e-03,2.6502026689e-03,2.6514329697e-03,2.6517943333e-03,2.6518983335e-03,2.6519277705e-03,2.6519359743e-03,2.6519382299e-03,2.6519388388e-03,2.6519389899e-03,2.6519390237e-03,2.6519390222e-03,2.6519390090e-03,2.6519389957e-03,2.6519389871e-03,2.6519389725e-03,2.6519389487e-03,2.6519389166e-03,2.6519388669e-03,2.6519387891e-03,2.6519386698e-03,2.6519384872e-03,2.6519382060e-03,2.6519377739e-03,2.6519371095e-03,2.6519360882e-03,2.6519345179e-03,2.6519321039e-03,2.6519283928e-03,2.6519226874e-03,2.6519139163e-03,2.6519004319e-03,2.6518797019e-03,2.6518478328e-03,2.6517988397e-03,2.6517235222e-03,2.6516077378e-03,2.6514297493e-03,2.6511561488e-03,2.6507356019e-03,2.6500892474e-03,2.6490959865e-03,2.6475699743e-03,2.6452262736e-03,2.6416286552e-03,2.6372780302e-03,2.6336950684e-03,2.6313680155e-03,2.6298558424e-03,2.6288728569e-03,2.6282337251e-03,2.6278181043e-03,2.6275478046e-03,2.6273720039e-03,2.6272576600e-03,2.6271832866e-03,2.6271349108e-03,2.6271034446e-03,2.6270829771e-03,2.6270696638e-03,2.6270610040e-03,2.6270553711e-03,2.6270517071e-03,2.6270493238e-03,2.6270477736e-03,2.6270467652e-03,2.6270461093e-03,2.6270456826e-03,2.6270454051e-03,2.6270452247e-03,2.6270451068e-03,2.6270450312e-03,2.6270449797e-03,2.6270449479e-03,2.6270449253e-03,2.6270449071e-03,2.6270448800e-03,2.6270448407e-03,2.6270447467e-03,2.6270445294e-03,2.6270439634e-03,2.6270424853e-03,2.6270385334e-03,2.6270278419e-03,2.6269985135e-03,2.6269167683e-03,2.6266850981e-03,2.6260181084e-03,2.6240746864e-03,2.6183834409e-03,2.6018052134e-03,2.5544561308e-03,2.4245012601e-03,2.0920385491e-03,1.3402939085e-03,7.3256440607e-09,7.3256440607e-09
1.1925341499e-10,1.0422852085e-08,1.0422852085e-08,1.1655946897e-03,1.9524391857e-03,2.3922904459e-03,2.6068116871e-03,2.7014599632e-03,2.7401689249e-03,2.7550914424e-03,2.7605788429e-03,2.7625204367e-03,2.7631857901e-03,2.7634077159e-03,2.7634800436e-03,2.7635031426e-03,2.7635103765e-03,2.7635126004e-03,2.7635132602e-03,2.7635134480e-03,2.7635134835e-03,2.7635134759e-03,2.7635134613e-03,2.7635134395e-03,2.7635133999e-03,2.7635133434e-03,2.7635132560e-03,2.7635131207e-03,2.7635129126e-03,2.7635125937e-03,2.7635121029e-03,2.7635113486e-03,2.7635101888e-03,2.7635084058e-03,2.7635056648e-03,2.7635014508e-03,2.7634949725e-03,2.7634850130e-03,2.7634697017e-03,2.7634461631e-03,2.7634099763e-03,2.7633543454e-03,2.7632688235e-03,2.7631373522e-03,2.7629352491e-03,2.7626245802e-03,2.7621470558e-03,2.7614131308e-03,2.7602852993e-03,2.7585525379e-03,2.7558913060e-03,2.7518062756e-03,2.7455408244e-03,2.7379722826e-03,2.7317460367e-03,2.7277055381e-03,2.7250813246e-03,2.7233760492e-03,2.7222675379e-03,2.7215467900e-03,2.7210780949e-03,2.7207732784e-03,2.7205750282e-03,2.7204460827e-03,2.7203622120e-03,2.7203076586e-03,2.7202721742e-03,2.7202490931e-03,2.7202340797e-03,2.7202243141e-03,2.7202179619e-03,2.7202138300e-03,2.7202111423e-03,2.7202093941e-03,2.7202082570e-03,2.7202075172e-03,2.7202070361e-03,2.7202067233e-03,2.7202065192e-03,2.7202063876e-03,2.7202062989e-03,2.7202062298e-03,2.7202061557e-03,2.7202060451e-03,2.7202058173e-03,2.7202053128e-03,2.7202041217e-03,2.7202012898e-03,2.7201945141e-03,2.7201782476e-03,2.7201390064e-03,2.7200438992e-03,2.7198119403e-03,2.7192425653e-03,2.7178378237e-03,2.7143665324e-03,2.7058274818e-03,2.6851057424e-03,2.6361032848e-03,2.5249864961e-03,2.2885274291e-03,1.8303318840e-03,1.0574317569e-03,1.1019419404e-08,1.1019419404e-08
1.7307946267e-10,1.3923937505e-08,1.3923937505e-08,1.0430733600e-03,1.8143678445e-03,2.3130800572e-03,2.6002968233e-03,2.7506614376e-03,2.8234702245e-03,2.8565303028e-03,2.8707595873e-03,2.8766140664e-03,2.8789321111e-03,2.8798200948e-03,2.8801506266e-03,2.8802705978e-03,2.8803131666e-03,2.8803279634e-03,2.8803330003e-03,2.8803346783e-03,2.8803352128e-03,2.8803353578e-03,2.8803353868e-03,2.8803353710e-03,2.8803353233e-03,2.8803352401e-03,2.8803351117e-03,2.8803349132e-03,2.8803346082e-03,2.8803341402e-03,2.8803334203e-03,2.8803323136e-03,2.8803306121e-03,2.8803279963e-03,2.8803239750e-03,2.8803177928e-03,2.8803082886e-03,2.8802936772e-03,2.8802712146e-03,2.8802366818e-03,2.8801835936e-03,2.8801019804e-03,2.8799765171e-03,2.8797836481e-03,2.8794871700e-03,2.8790314492e-03,2.8783310135e-03,2.8772545954e-03,2.8756007056e-03,2.8730603281e-03,2.8691601528e-03,2.8631766741e-03,2.8540073458e-03,2.8429437214e-03,2.8338527192e-03,2.8279582082e-03,2.8241319902e-03,2.8216465260e-03,2.8200312355e-03,2.8189811435e-03,2.8182983476e-03,2.8178543190e-03,2.8175655386e-03,2.8173777158e-03,2.8172555514e-03,2.8171760910e-03,2.8171244061e-03,2.8170907874e-03,2.8170689198e-03,2.8170546958e-03,2.8170454436e-03,2.8170394253e-03,2.8170355107e-03,2.8170329643e-03,2.8170313080e-03,2.8170302306e-03,2.8170295298e-03,2.8170290741e-03,2.8170287771e-03,2.8170285826e-03,2.8170284359e-03,2.8170282209e-03,2.8170277474e-03,2.8170269254e-03,2.8170251710e-03,2.8170213158e-03,2.8170128245e-03,2.8169940957e-03,2.8169528587e-03,2.8168620999e-03,2.8166623559e-03,2.8162224467e-03,2.8152530302e-03,2.8131180656e-03,2.8084323593e-03,2.7982329781e-03,2.7763686822e-03,2.7306395786e-03,2.6384305593e-03,2.4618196849e-03,2.1464549342e-03,1.6338155542e-03,8.9807249446e-04,1.4329918883e-08,1.4329918883e-08
2.3078715915e-10,1.7421603354e-08,1.7421603354e-08,9.7462769197e-04,1.7252769522e-03,2.2517403098e-03,2.5887686582e-03,2.7874378691e-03,2.8963789967e-03,2.9524881077e-03,2.9798605880e-03,2.9925996589e-03,2.9982896176e-03,3.0007409850e-03,3.0017639638e-03,3.0021789327e-03,3.0023430467e-03,3.0024064782e-03,3.0024304805e-03,3.0024393792e-03,3.0024426026e-03,3.0024437326e-03,3.0024441067e-03,3.0024442075e-03,3.0024441932e-03,3.0024440928e-03,3.0024439196e-03,3.0024436522e-03,3.0024432412e-03,3.0024426102e-03,3.0024416398e-03,3.0024401481e-03,3.0024378546e-03,3.0024343288e-03,3.0024289083e-03,3.0024205751e-03,3.0024077642e-03,3.0023880692e-03,3.0023577913e-03,3.0023112441e-03,3.0022396861e-03,3.0021296799e-03,3.0019605703e-03,3.0017006108e-03,3.0013010127e-03,3.0006868120e-03,2.9997428597e-03,2.9982923619e-03,2.9960640677e-03,2.9926422540e-03,2.9873908372e-03,2.9793390664e-03,2.9670113151e-03,2.9521547044e-03,2.9399617103e-03,2.9320630062e-03,2.9269388317e-03,2.9236114957e-03,2.9214496113e-03,2.9200444073e-03,2.9191308044e-03,2.9185367201e-03,2.9181503660e-03,2.9178990884e-03,2.9177356547e-03,2.9176293523e-03,2.9175602087e-03,2.9175152341e-03,2.9174859801e-03,2.9174669515e-03,2.9174545741e-03,2.9174465230e-03,2.9174412861e-03,2.9174378797e-03,2.9174356639e-03,2.9174342226e-03,2.9174332851e-03,2.9174326754e-03,2.9174322780e-03,2.9174320039e-03,2.9174316586e-03,2.9174305951e-03,2.9174278568e-03,2.9174232708e-03,2.9174139490e-03,2.9173947701e-03,2.9173553453e-03,2.9172745640e-03,2.9171095584e-03,2.9167735198e-03,2.9160909507e-03,2.9147084027e-03,2.9119187823e-03,2.9063238904e-03,2.8952108757e-03,2.8734650946e-03,2.8318369736e-03,2.7545554817e-03,2.6168771770e-03,2.3844275193e-03,2.0179251993e-03,1.4874460879e-03,7.9602163488e-04,1.7447590609e-08,1.7447590609e-08
2.9265642834e-10,2.1012305996e-08,2.1012305996e-08,9.3450588340e-04,1.6693005915e-03,2.2100208077e-03,2.5809615918e-03,2.8186520908e-03,2.9616045946e-03,3.0427716445e-03,3.0865365843e-03,3.1090689765e-03,3.1202005033e-03,3.1255001607e-03,3.1279409433e-03,3.1290319496e-03,3.1295066029e-03,3.1297080925e-03,3.1297917186e-03,3.1298257027e-03,3.1298392395e-03,3.1298445215e-03,3.1298465284e-03,3.1298472731e-03,3.1298475236e-03,3.1298474624e-03,3.1298472458e-03,3.1298469040e-03,3.1298463774e-03,3.1298455685e-03,3.1298443245e-03,3.1298424123e-03,3.1298394724e-03,3.1298349527e-03,3.1298280044e-03,3.1298173224e-03,3.1298009004e-03,3.1297756542e-03,3.1297368421e-03,3.1296771753e-03,3.1295854487e-03,3.1294444383e-03,3.1292276699e-03,3.1288944545e-03,3.1283822662e-03,3.1275950459e-03,3.1263852701e-03,3.1245265067e-03,3.1216715073e-03,3.1172884531e-03,3.1105645217e-03,3.1002613409e-03,3.0845014271e-03,3.0655325849e-03,3.0499842836e-03,3.0399214689e-03,3.0333973515e-03,3.0291626607e-03,3.0264119484e-03,3.0246243127e-03,3.0234621964e-03,3.0227065663e-03,3.0222151759e-03,3.0218955943e-03,3.0216877389e-03,3.0215525451e-03,3.0214646099e-03,3.0214074127e-03,3.0213702084e-03,3.0213460086e-03,3.0213302676e-03,3.0213200286e-03,3.0213133685e-03,3.0213090363e-03,3.0213062184e-03,3.0213043855e-03,3.0213031932e-03,3.0213024177e-03,3.0213019084e-03,3.0213014770e-03,3.0213002303e-03,3.0212952382e-03,3.0212830629e-03,3.0212641081e-03,3.0212277234e-03,3.0211574670e-03,3.0210220659e-03,3.0207622373e-03,3.0202658944e-03,3.0193220562e-03,3.0175359534e-03,3.0141751213e-03,3.0078976504e-03,2.9962905040e-03,2.9751282883e-03,2.9372808432e-03,2.8713092009e-03,2.7600834874e-03,2.5802972355e-03,2.3044325856e-03,1.9070114655e-03,1.3757549090e-03,7.2455142803e-04,2.0473272172e-08,2.0473272172e-08
3.5898738077e-10,2.4761494117e-08,2.4761494117e-08,9.1096894895e-04,1.6357838869e-03,2.1854681772e-03,2.5805265444e-03,2.8492073045e-03,3.0223595030e-03,3.1284078849e-03,3.1903575411e-03,3.2250062802e-03,3.2436297844e-03,3.2532829476e-03,3.2581234747e-03,3.2604783944e-03,3.2615927896e-03,3.2621069201e-03,3.2623386302e-03,3.2624408239e-03,3.2624849951e-03,3.2625037215e-03,3.2625115219e-03,3.2625147562e-03,3.2625162003e-03,3.2625164338e-03,3.2625162078e-03,3.2625157864e-03,3.2625151334e-03,3.2625141304e-03,3.2625125881e-03,3.2625102171e-03,3.2625065718e-03,3.2625009679e-03,3.2624923527e-03,3.2624791081e-03,3.2624587464e-03,3.2624274437e-03,3.2623793208e-03,3.2623053405e-03,3.2621916102e-03,3.2620167754e-03,3.2617480138e-03,3.2613348833e-03,3.2606998771e-03,3.2597239362e-03,3.2582242533e-03,3.2559203269e-03,3.2523821995e-03,3.2469518734e-03,3.2386248372e-03,3.2258734030e-03,3.2063878675e-03,3.1829658246e-03,3.1637927021e-03,3.1513961342e-03,3.1433640973e-03,3.1381528115e-03,3.1347686519e-03,3.1325697379e-03,3.1311404189e-03,3.1302111178e-03,3.1296068175e-03,3.1292138159e-03,3.1289582135e-03,3.1287919662e-03,3.1286838335e-03,3.1286134993e-03,3.1285677502e-03,3.1285379924e-03,3.1285186361e-03,3.1285060455e-03,3.1284978559e-03,3.1284925287e-03,3.1284890637e-03,3.1284868097e-03,3.1284853436e-03,3.1284843894e-03,3.1284837433e-03,3.1284828106e-03,3.1284779308e-03,3.1284587383e-03,3.1284160016e-03,3.1283541084e-03,3.1282416641e-03,3.1280365781e-03,3.1276636008e-03,3.1269886342e-03,3.1257739144e-03,3.1236007964e-03,3.1197391417e-03,3.1129317911e-03,3.1010524344e-03,3.0805908206e-03,3.0459381102e-03,2.9885120950e-03,2.8959132461e-03,2.7515544816e-03,2.5355097826e-03,2.2274809813e-03,1.8124119605e-03,1.2880017520e-03,6.7130455214e-04,2.3468031452e-08,2.3468031452e-08
4.3010176935e-10,2.8720229094e-08,2.8720229094e-08,8.9797654287e-04,1.6179068455e-03,2.1749072588e-03,2.5883801232e-03,2.8820115356e-03,3.0813737503e-03,3.2109027531e-03,3.2915868428e-03,3.3398857592e-03,3.3677429278e-03,3.3832638267e-03,3.3916385518e-03,3.3960251478e-03,3.3982604951e-03,3.3993709437e-03,3.3999096982e-03,3.4001653977e-03,3.4002843036e-03,3.4003385544e-03,3.4003629302e-03,3.4003738379e-03,3.4003793970e-03,3.4003808611e-03,3.4003807663e-03,3.4003802687e-03,3.4003794782e-03,3.4003782636e-03,3.4003763961e-03,3.4003735251e-03,3.4003691112e-03,3.4003623256e-03,3.4003518937e-03,3.4003358562e-03,3.4003112010e-03,3.4002732976e-03,3.4002150275e-03,3.4001254480e-03,3.3999877377e-03,3.3997760411e-03,3.3994506190e-03,3.3989504028e-03,3.3981815662e-03,3.3970000019e-03,3.3951844896e-03,3.3923956993e-03,3.3881137638e-03,3.3815437143e-03,3.3714734057e-03,3.3560628296e-03,3.3325381837e-03,3.3043001484e-03,3.2812166205e-03,3.2663071101e-03,3.2566533401e-03,3.2503925775e-03,3.2463280473e-03,3.2436875368e-03,3.2419713803e-03,3.2408556728e-03,3.2401301938e-03,3.2396584003e-03,3.2393515593e-03,3.2391519885e-03,3.2390221824e-03,3.2389377512e-03,3.2388828330e-03,3.2388471111e-03,3.2388238755e-03,3.2388087616e-03,3.2387989305e-03,3.2387925358e-03,3.2387883762e-03,3.2387856706e-03,3.2387839106e-03,3.2387827627e-03,3.2387818936e-03,3.2387792136e-03,3.2387621596e-03,3.2387010347e-03,3.2385770255e-03,3.2384089943e-03,3.2381185789e-03,3.2376154404e-03,3.2367468118e-03,3.2352554022e-03,3.2327110136e-03,3.2284012385e-03,3.2211612382e-03,3.2091181063e-03,3.1893261528e-03,3.1572838020e-03,3.1063636809e-03,3.0272680324e-03,2.9077478059e-03,2.7329706449e-03,2.4870102667e-03,2.1558141085e-03,1.7315263267e-03,1.2171792598e-03,6.2983991485e-04,2.6473157134e-08,2.6473157134e-08
4.6755959963e-10,3.0792123880e-08,3.0792123880e-08,8.9430222194e-04,1.6133838540e-03,2.1739618916e-03,2.5953319652e-03,2.8997515683e-03,3.1108681162e-03,3.2514421884e-03,3.3414203204e-03,3.3968812253e-03,3.4298692653e-03,3.4488449432e-03,3.4594243163e-03,3.4651530975e-03,3.4681721664e-03,3.4697234866e-03,3.4705020627e-03,3.4708843141e-03,3.4710681838e-03,3.4711549800e-03,3.4711953238e-03,3.4712140114e-03,3.4712240197e-03,3.4712269539e-03,3.4712270720e-03,3.4712265446e-03,3.4712256813e-03,3.4712243540e-03,3.4712223132e-03,3.4712191758e-03,3.4712143524e-03,3.4712069372e-03,3.4711955373e-03,3.4711780118e-03,3.4711510690e-03,3.4711096488e-03,3.4710459724e-03,3.4709480817e-03,3.4707975953e-03,3.4705662594e-03,3.4702106502e-03,3.4696640386e-03,3.4688239064e-03,3.4675328077e-03,3.4655490728e-03,3.4625020677e-03,3.4578241163e-03,3.4506474931e-03,3.4396499469e-03,3.4228262811e-03,3.3971582447e-03,3.3663694049e-03,3.3412186668e-03,3.3249826032e-03,3.3144735365e-03,3.3076596195e-03,3.3032366236e-03,3.3003635098e-03,3.2984962919e-03,3.2972824251e-03,3.2964931396e-03,3.2959798601e-03,3.2956460415e-03,3.2954289259e-03,3.2952877089e-03,3.2951958559e-03,3.2951361102e-03,3.2950972484e-03,3.2950719703e-03,3.2950555279e-03,3.2950448327e-03,3.2950378759e-03,3.2950333508e-03,3.2950304073e-03,3.2950284926e-03,3.2950272405e-03,3.2950261755e-03,3.2950214605e-03,3.2949912675e-03,3.2948886467e-03,3.2946895471e-03,3.2944280135e-03,3.2939862880e-03,3.2932390021e-03,3.2919794881e-03,3.2898688787e-03,3.2863559263e-03,3.2805537411e-03,3.2710555929e-03,3.2556710049e-03,3.2310695958e-03,3.1923407423e-03,3.1325222728e-03,3.0422274164e-03,2.9096012743e-03,2.7209330828e-03,2.4622651883e-03,2.1221684550e-03,1.6954134060e-03,1.1866096536e-03,6.1230589029e-04,2.7989416020e-08,2.7989416020e-08
