# time[s],voltage[V]
0.0000000000e+00,0.0000000000e+00
1.2020196087e-10,3.3642839708e-24
4.3808332969e-10,-9.9373144767e-24
1.2787398706e-09,-4.5166349702e-23
3.5019070302e-09,-9.5531032421e-23
9.3812072901e-09,1.2286585887e-22
2.4929373066e-08,1.6350590412e-21
6.6047439557e-08,5.8898016530e-21
1.7478665782e-07,-4.4211382793e-21
4.6235410926e-07,1.7927037878e-20
1.2228436589e-06,4.6169136939e-20
3.2340043525e-06,7.8787318390e-20
8.2130035199e-06,6.5281738994e-18
1.3356118335e-05,-2.6997477086e-17
1.8469937405e-05,-4.8429938599e-17
2.6597971697e-05,2.5850961246e-17
3.3918540590e-05,2.8438594805e-17
4.8844988802e-05,4.6780240127e-18
8.6137682599e-05,-5.9242238956e-19
1.1911810970e-04,5.4940038971e-17
1.7153804064e-04,-8.8798760916e-18
2.1875040490e-04,6.2856372006e-18
2.7895700870e-04,5.5020610828e-17
3.4160767168e-04,-4.0509196291e-17
4.7240245771e-04,9.6633536743e-18
6.5327595627e-04,1.1971884153e-18
1.1062964497e-03,2.7981076651e-17
1.4691223631e-03,-1.0731314933e-17
2.0316200161e-03,7.1442250087e-17
2.8094867915e-03,2.8380458419e-17
3.7308985622e-03,2.3144000539e-18
6.0672264640e-03,3.2378468607e-18
1.0699490457e-02,-2.6220181535e-17
1.6045148130e-02,1.5940945415e-17
2.4061592405e-02,-4.5793184900e-17
3.1952938975e-02,-3.5871245774e-17
3.9129214274e-02,1.5093118185e-18
6.1105432888e-02,-7.1149737085e-17
7.4829034608e-02,1.4622641417e-17
9.9370296649e-02,-5.7407310600e-18
1.3196021982e-01,3.7847514946e-17
1.7523847871e-01,6.0150835201e-17
2.5235507619e-01,-5.4126383433e-17
4.1038247481e-01,1.1057596370e-18
5.2333187404e-01,-3.5612382761e-17
7.2370520146e-01,1.6675041889e-18
8.8624135359e-01,3.1250915385e-17
1.2255654760e+00,3.7137032392e-17
1.7648958798e+00,-5.8790187314e-17
2.4406392799e+00,-4.4943735924e-17
3.1123754218e+00,3.8488685465e-17
5.0613775927e+00,5.1153428660e-17
6.4544184591e+00,2.9531427271e-17
1.0496243073e+01,-2.6963685650e-17
1.4515045011e+01,2.2239570362e-17
2.0902631182e+01,2.9008890794e-17
3.0101180532e+01,1.6978952444e-17
4.7006966527e+01,6.4232332324e-18
6.5004995619e+01,-5.2458915243e-18
1.0151388082e+02,-5.0546212276e-17
1.5852732396e+02,-5.8509310238e-17
2.2828990075e+02,6.1733272889e-18
3.5650481254e+02,1.8872323108e-17
5.3462102108e+02,-3.9136289243e-17
7.6988986372e+02,2.7448980941e-17
1.0223863575e+03,6.0810287207e-17
1.5331889477e+03,4.0487856526e-17
1.9551679091e+03,4.6872510571e-17
2.5963934467e+03,-3.6862280643e-17
3.5905006662e+03,-2.1938404331e-17
4.5787126830e+03,-2.5919105074e-17
6.3318103654e+03,3.5061122544e-17
9.1182284778e+03,8.0736952958e-18
1.3130856070e+04,-4.8093554176e-17
1.9691267644e+04,5.0910025118e-17
2.7230660932e+04,-5.2438731054e-17
3.4725344504e+04,-6.0862818085e-17
4.2524271284e+04,5.6421770157e-17
5.8805965855e+04,5.7245492370e-18
7.4991107574e+04,-2.0503117938e-17
1.0799218757e+05,-4.0234900993e-17
1.5551593988e+05,-6.3453258171e-17
1.9831852785e+05,-3.9213955905e-17
2.5290165443e+05,-5.6579946502e-17
3.3584440251e+05,-1.7782672982e-17
4.1127132605e+05,2.9273413923e-17
6.2363829906e+05,-7.1024683528e-18
7.4363829906e+05,2.4070673120e-17
9.0363829906e+05,-5.6847838600e-17
1.0036382991e+06,2.5617161012e-17
1.1036382991e+06,-1.2055156005e-17
1.2636382991e+06,-6.8099293985e-17
1.4436382991e+06,-3.0338718825e-17
1.5636382991e+06,6.0619433868e-18
1.7036382991e+06,5.8656600526e-17
1.8436382991e+06,-2.9649026552e-17
1.9636382991e+06,1.8211933479e-17
2.0836382991e+06,8.0359112665e-18
2.2036382991e+06,-6.2722855334e-17
2.4036382991e+06,2.6859592088e-17
2.5036382991e+06,2.1522755578e-17
