# time[s],voltage[V]
0.0000000000e+00,-7.6511557122e-01
9.5980101384e-11,-7.4811348714e-01
1.7725839374e-10,-7.3406783147e-01
2.6747882771e-10,-7.1885478727e-01
3.6762520713e-10,-7.0242579496e-01
4.7878957278e-10,-6.8473980171e-01
5.5961352989e-10,-6.7223525126e-01
6.4626188785e-10,-6.5915250959e-01
7.3915436930e-10,-6.4548905334e-01
8.9119393401e-10,-6.2390867528e-01
1.0017369051e-09,-6.0880773249e-01
1.1202459125e-09,-5.9314945921e-01
1.1826654899e-09,-5.8511671137e-01
1.3142127181e-09,-5.6865795796e-01
1.4552396082e-09,-5.5169804113e-01
1.6064292912e-09,-5.3427058940e-01
1.6860620241e-09,-5.2539394677e-01
1.8538854172e-09,-5.0734360193e-01
2.0338026344e-09,-4.8894096826e-01
2.1285663736e-09,-4.7962573295e-01
2.3282778702e-09,-4.6080793727e-01
2.4334674039e-09,-4.5132298234e-01
2.6551509232e-09,-4.3224837680e-01
2.8928095781e-09,-4.1310244904e-01
3.0179861630e-09,-4.0352985247e-01
3.2817917421e-09,-3.8444280072e-01
3.4207401067e-09,-3.7495225224e-01
3.7135692637e-09,-3.5613879074e-01
3.8678045631e-09,-3.4684113407e-01
4.1928504376e-09,-3.2852797997e-01
4.5413200287e-09,-3.1067670555e-01
4.7248615595e-09,-3.0195613774e-01
5.1116693630e-09,-2.8498734500e-01
5.5263516207e-09,-2.6872779521e-01
5.9709170440e-09,-2.5326684245e-01
6.4475190975e-09,-2.3868492479e-01
6.9584664307e-09,-2.2505133402e-01
7.5062340604e-09,-2.1242216070e-01
8.4027797302e-09,-1.9544719404e-01
9.3979622943e-09,-1.8088977203e-01
1.0897233459e-08,-1.6519567921e-01
1.3089951425e-08,-1.5111465813e-01
1.8139487011e-08,-1.3792911963e-01
3.1009119833e-08,-1.3323003151e-01
5.4585515985e-08,-1.3311063031e-01
9.5723143344e-08,-1.3320652530e-01
1.6175317436e-07,-1.3328586025e-01
2.8271623451e-07,-1.3332606921e-01
4.7687411687e-07,-1.3328636412e-01
8.3255972297e-07,-1.3311816657e-01
1.4034709084e-06,-1.3279049210e-01
2.4493459899e-06,-1.3216874444e-01
4.2742567646e-06,-1.3110907869e-01
7.2034221731e-06,-1.2949332224e-01
1.2569477679e-05,-1.2675639133e-01
2.1182536678e-05,-1.2283590612e-01
3.6961144649e-05,-1.1680110680e-01
6.4492684702e-05,-1.0878899192e-01
1.0868357660e-04,-1.0014383054e-01
1.8963864254e-04,-9.1364801003e-02
3.1957966875e-04,-8.5308678839e-02
5.5762384241e-04,-8.1861041499e-02
9.3970869218e-04,-8.0286837281e-02
1.6396652416e-03,-7.8802520348e-02
2.8609948931e-03,-7.6981928892e-02
4.8213518690e-03,-7.4886466909e-02
8.4126083800e-03,-7.2189943790e-02
1.4176936418e-02,-6.9198810684e-02
2.4736839972e-02,-6.5502678781e-02
4.3162445588e-02,-6.1305972779e-02
7.2737396512e-02,-5.6974476863e-02
1.2691693441e-01,-5.2040105644e-02
2.1388054406e-01,-4.7265917074e-02
3.7319266589e-01,-4.2217706354e-02
6.2890465076e-01,-3.7732521895e-02
1.0973536842e+00,-3.3423123146e-02
1.9147339849e+00,-2.9765241894e-02
3.2267116089e+00,-2.7014918587e-02
5.6301759996e+00,-2.4902979650e-02
9.4879781735e+00,-2.3810150134e-02
1.6555240588e+01,-2.3427114771e-02
2.7898907843e+01,-2.3361782005e-02
4.8679826516e+01,-2.3331798804e-02
8.4939723195e+01,-2.3337501815e-02
1.4314050569e+02,-2.3422721067e-02
2.4976085170e+02,-2.3619912222e-02
4.2089723476e+02,-2.3908606418e-02
7.3440883364e+02,-2.4308617057e-02
1.2814442348e+03,-2.4746166618e-02
2.1594910942e+03,-2.5107136059e-02
3.7680203261e+03,-2.5356297186e-02
6.3498715871e+03,-2.5449462792e-02
1.1079668387e+04,-2.5467767446e-02
1.8671468144e+04,-2.5468640906e-02
3.2579190380e+04,-2.5468649406e-02
5.6846287484e+04,-2.5468649410e-02
9.5797419994e+04,-2.5468649410e-02
1.6715356071e+05,-2.5468649410e-02
2.8168734613e+05,-2.5468649410e-02
4.9150637791e+05,-2.5468649410e-02
7.8489744779e+05,-2.5468649410e-02
