# time[s],voltage[V]
0.0000000000e+00,0.0000000000e+00
2.3971125364e-11,-9.5083988673e-03
5.0685390758e-11,-1.9561528334e-02
7.8484109381e-11,-2.9460874768e-02
1.0515507813e-10,-3.8461893367e-02
1.3651904917e-10,-4.8474869657e-02
1.6361332922e-10,-5.6666769303e-02
2.0526356728e-10,-6.8507526037e-02
2.4124380758e-10,-7.8071708737e-02
2.6777882790e-10,-8.4767032957e-02
3.1183983063e-10,-9.5275036841e-02
3.6159618666e-10,-1.0631930129e-01
3.9829093655e-10,-1.1396581251e-01
4.3808332969e-10,-1.2182814972e-01
5.0415800089e-10,-1.3400424530e-01
5.5288732367e-10,-1.4236168460e-01
6.0573020653e-10,-1.5089917092e-01
6.6303390190e-10,-1.5960656969e-01
7.5818582747e-10,-1.7296425227e-01
8.2835929652e-10,-1.8205213147e-01
9.0445656594e-10,-1.9127340144e-01
9.8697770238e-10,-2.0061559616e-01
1.0764649864e-09,-2.1006406755e-01
1.1735064758e-09,-2.1960107558e-01
1.2787398706e-09,-2.2920483724e-01
1.3928567028e-09,-2.3884862314e-01
1.4534783422e-09,-2.4367562946e-01
1.5823459889e-09,-2.5331671985e-01
1.7220921945e-09,-2.6290507649e-01
1.8736352891e-09,-2.7239263006e-01
2.0379711250e-09,-2.8172556558e-01
2.2161796211e-09,-2.9084532227e-01
2.4094318590e-09,-2.9969006583e-01
2.7303242978e-09,-3.1230341311e-01
2.9669788425e-09,-3.2018656582e-01
3.3599401599e-09,-3.3108195070e-01
3.6497446875e-09,-3.3765709877e-01
4.3048118062e-09,-3.4900652696e-01
4.8707022653e-09,-3.5588725321e-01
6.2313803425e-09,-3.6562206508e-01
1.1044777976e-08,-3.7354893509e-01
2.3936499262e-08,-3.7420091069e-01
5.3920972531e-08,-3.7423579805e-01
1.1652977268e-07,-3.7427858903e-01
2.6214972930e-07,-3.7432373592e-01
5.6621012349e-07,-3.7436316163e-01
1.2228436589e-06,-3.7440868297e-01
2.7500881790e-06,-3.7447388888e-01
5.9390368753e-06,-3.7456217463e-01
1.3356118335e-05,-3.7469664825e-01
2.8843286199e-05,-3.7488161846e-01
6.2288595032e-05,-3.7514595578e-01
1.4007804971e-04,-3.7554422832e-01
3.0250559605e-04,-3.7607920607e-01
6.8029102231e-04,-3.7686623609e-01
1.4691223631e-03,-3.7789904480e-01
3.1726428546e-03,-3.7930757115e-01
7.1348107843e-03,-3.8135542320e-01
1.5407978628e-02,-3.8407444474e-01
3.4650295039e-02,-3.8814518743e-01
7.4829034608e-02,-3.9370889053e-01
1.6159701990e-01,-4.0166799962e-01
3.2181065970e-01,-4.1155574621e-01
5.2333187404e-01,-4.2046753334e-01
8.1725179716e-01,-4.3017399176e-01
1.1768969980e+00,-4.3919064461e-01
1.6948100311e+00,-4.4906285883e-01
2.3437189589e+00,-4.5839329389e-01
3.2410821611e+00,-4.6801661853e-01
4.4820278195e+00,-4.7756562422e-01
6.1981067977e+00,-4.8634036021e-01
1.0496243073e+01,-4.9551394141e-01
2.0072565985e+01,-4.9024954195e-01
2.7757950796e+01,-4.8024510453e-01
3.5397760141e+01,-4.7037125216e-01
4.3347704006e+01,-4.6108831434e-01
5.3083116987e+01,-4.5116595027e-01
6.2423579720e+01,-4.4291904168e-01
7.6443222565e+01,-4.3240094736e-01
8.9894110759e+01,-4.2396511346e-01
1.1008332984e+02,-4.1360547844e-01
1.2945350436e+02,-4.0561679041e-01
1.5852732396e+02,-3.9617926657e-01
1.9413080061e+02,-3.8750804649e-01
2.5779879885e+02,-3.7691237035e-01
3.4234763612e+02,-3.6835001013e-01
5.3462102108e+02,-3.5894264469e-01
1.0646653234e+03,-3.5012773967e-01
2.3942769110e+03,-3.4215197315e-01
5.1705600033e+03,-3.3856396853e-01
1.1166081344e+04,-3.3807048874e-01
2.5110887113e+04,-3.3806302261e-01
5.4228208924e+04,-3.3806302136e-01
1.2195132658e+05,-3.3806302136e-01
2.6335995168e+05,-3.3806302136e-01
5.6363829906e+05,-3.3806302136e-01
9.6363829906e+05,-3.3806302136e-01
1.3436382991e+06,-3.3806302136e-01
1.7436382991e+06,-3.3806302136e-01
2.1236382991e+06,-3.3806302136e-01
2.5036382991e+06,-3.3806302135e-01
