# time[s],voltage[V]
0.0000000000e+00,0.0000000000e+00
3.5427883040e-12,-2.1708872313e-06
1.0920425424e-11,-7.4423176891e-06
2.6283897585e-11,-2.1371991855e-05
5.8277376387e-11,-5.8294625683e-05
1.2490181357e-10,-1.5453165351e-04
2.6364307574e-10,-3.9707421811e-04
5.5256315733e-10,-9.7623387846e-04
1.1125370439e-09,-2.1769301402e-03
2.1559879959e-09,-4.4150405127e-03
3.2290874647e-09,-6.6104749079e-03
4.3313229447e-09,-8.7268954338e-03
5.6000911913e-09,-1.0995828782e-02
6.7279173487e-09,-1.2878511911e-02
8.0827485345e-09,-1.4995921752e-02
9.7102755519e-09,-1.7362909997e-02
1.1245167947e-08,-1.9446601457e-02
1.3022597315e-08,-2.1708033503e-02
1.5080888288e-08,-2.4155019972e-02
1.6835365778e-08,-2.6116253876e-02
1.8793911044e-08,-2.8188157405e-02
2.0980259735e-08,-3.0372391829e-02
2.3420908250e-08,-3.2669730685e-02
2.6145434854e-08,-3.5079884587e-02
2.8135648097e-08,-3.6748637705e-02
3.1408558187e-08,-3.9342796568e-02
3.3799354809e-08,-4.1131268337e-02
3.6372118171e-08,-4.2965252137e-02
4.0603033223e-08,-4.5797510724e-02
4.3693633679e-08,-4.7736662403e-02
4.7019463883e-08,-4.9713628266e-02
5.0598427488e-08,-5.1725529918e-02
5.4449790814e-08,-5.3769209587e-02
5.8594286572e-08,-5.5841252395e-02
6.3054225464e-08,-5.7938015215e-02
7.0388604859e-08,-6.1121075906e-02
7.5746225143e-08,-6.3262539435e-02
8.1511621096e-08,-6.5414742706e-02
8.7715829073e-08,-6.7573540802e-02
9.0992827524e-08,-6.8654125631e-02
9.7918662844e-08,-7.0815137546e-02
1.0537163279e-07,-7.2972666102e-02
1.1339185827e-07,-7.5122948468e-02
1.2202251388e-07,-7.7262459174e-02
1.3131006027e-07,-7.9387959353e-02
1.4658345090e-07,-8.2543671121e-02
1.5774036316e-07,-8.4622207186e-02
1.6974644299e-07,-8.6678169708e-02
1.8266632167e-07,-8.8709982482e-02
1.9656954965e-07,-9.0716457155e-02
2.1153097097e-07,-9.2696775898e-02
2.2763112615e-07,-9.4650464621e-02
2.4495668574e-07,-9.6577358457e-02
2.7344860689e-07,-9.9417749351e-02
2.9426139643e-07,-1.0127859166e-01
3.1665827530e-07,-1.0311388970e-01
3.5348999227e-07,-1.0582048381e-01
3.8039483906e-07,-1.0759511224e-01
4.2463991925e-07,-1.1021441503e-01
4.5696008245e-07,-1.1193333581e-01
5.1011066251e-07,-1.1447261057e-01
5.4893611868e-07,-1.1614031970e-01
6.1278466744e-07,-1.1860548825e-01
6.5942477991e-07,-1.2022525305e-01
7.3612454828e-07,-1.2262003134e-01
8.2174546345e-07,-1.2497326807e-01
9.1732516690e-07,-1.2728474135e-01
9.8714426547e-07,-1.2880213012e-01
1.1019619278e-06,-1.3104180872e-01
1.2301343271e-06,-1.3323606985e-01
1.3732147868e-06,-1.3538238592e-01
1.5329373019e-06,-1.3747759924e-01
1.7112375524e-06,-1.3951792586e-01
1.9816403328e-06,-1.4214528317e-01
2.2121303838e-06,-1.4403936710e-01
2.5616820557e-06,-1.4645188788e-01
2.8596382474e-06,-1.4816824539e-01
3.3115062760e-06,-1.5031934565e-01
3.9780357004e-06,-1.5276221766e-01
4.7787219094e-06,-1.5489727939e-01
5.7405675263e-06,-1.5668674532e-01
7.9856880124e-06,-1.5892152563e-01
1.5453515925e-05,-1.5905253987e-01
2.1497342183e-05,-1.5688614286e-01
2.6788994235e-05,-1.5469550254e-01
3.2180992906e-05,-1.5247379950e-01
3.7266092978e-05,-1.5047218785e-01
4.3154718292e-05,-1.4829968113e-01
4.9973838387e-05,-1.4598243524e-01
5.7870485975e-05,-1.4354562249e-01
6.4601551026e-05,-1.4165379457e-01
7.2115523519e-05,-1.3971721438e-01
8.3510903217e-05,-1.3708010506e-01
9.3224270969e-05,-1.3507097454e-01
1.0406742544e-04,-1.3304269486e-01
1.1617177502e-04,-1.3100143888e-01
1.2968401256e-04,-1.2895274056e-01
1.4476789310e-04,-1.2690154202e-01
1.6764348204e-04,-1.2417025585e-01
1.8714252584e-04,-1.2212949696e-01
2.0890955346e-04,-1.2009908681e-01
2.3320835988e-04,-1.1808198411e-01
2.6033342282e-04,-1.1608081608e-01
3.0147017062e-04,-1.1344137983e-01
3.3653493986e-04,-1.1148604158e-01
3.7567818236e-04,-1.0955348645e-01
4.1937427581e-04,-1.0764531409e-01
4.8564196264e-04,-1.0514146877e-01
5.4212822544e-04,-1.0329551329e-01
6.2779295377e-04,-1.0087894253e-01
7.2699404728e-04,-9.8515610882e-02
8.1155259015e-04,-9.6779307831e-02
9.3979057658e-04,-9.4513977505e-02
1.0882921680e-03,-9.2306978084e-02
1.2602593305e-03,-9.0159724577e-02
1.4593999908e-03,-8.8073436524e-02
1.6900079861e-03,-8.6049157635e-02
2.0301670693e-03,-8.3607326348e-02
2.3509651785e-03,-8.1725503486e-02
2.8241594864e-03,-7.9463562848e-02
3.3925967418e-03,-7.7302500627e-02
4.0754471223e-03,-7.5242490617e-02
4.8957393142e-03,-7.3283316538e-02
6.1008438725e-03,-7.1064464320e-02
7.6025894288e-03,-6.8987898412e-02
